text,date,newspaper,likes,retweets,lang,period
"Stepping up the search for alternatives to Russian energy, Britain’s Prime Minister Boris Johnson on Wednesday visited Saudi Arabia in hopes of persuading the oil producer to boost output. But critics say he is going from one dictator to another. https://t.co/QwUaOc6Ecl",2022-03-16 17:30:11+00:00,nytimes,485,122,en,war
"Breaking News: The U.S. warned Russia against using chemical or biological weapons in Ukraine, reflecting escalating concerns in Washington that Russia could resort to weapons of mass destruction. https://t.co/qr6cNv8YLW",2022-03-16 17:24:46+00:00,nytimes,625,172,en,war
"Rescue operations were underway on Wednesday at an apartment building in Kyiv that was hit by Russian shelling, according to the Ukrainian emergency services. Before the invasion, the area was known for lively student bars and restaurants. https://t.co/khwI2RPlTl https://t.co/3ceIlDvkZr",2022-03-16 17:15:07+00:00,nytimes,358,160,en,war
"President Biden is announcing additional security assistance for Ukraine as it fights back against Russia’s invasion. 

Watch live: https://t.co/jtV86aMAql",2022-03-16 17:05:18+00:00,nytimes,688,116,en,war
"“Maybe we should remember. Because if we don’t, what will stop us from making the same mistakes again?” An unearthed past continues to shatter Cambodia’s present, even if most of the population has no memory of the country’s deadliest years. https://t.co/GqvrxmjmMC",2022-03-16 17:00:29+00:00,nytimes,127,31,en,war
"The CEO of Starbucks will retire next month in an abrupt exit. Howard Schultz will temporarily return to the role, the company said. https://t.co/h3aoz4V8I5",2022-03-16 16:45:17+00:00,nytimes,160,39,en,war
"More than 75 years after 400 Dutch Jews disappeared in a Nazi roundup that presaged the Holocaust, a historian set out to learn what happened to each and every one of them. She succeeded. https://t.co/GcZRNgEfBf",2022-03-16 16:30:14+00:00,nytimes,991,276,en,war
"At least 726 civilians have died in fighting since Russia invaded Ukraine, the United Nations said. At least 1,174 civilians had been injured, but UN officials have said the true toll is likely higher.

Live updates: https://t.co/ODtU1JFkXd https://t.co/x3ZEn8KO9O",2022-03-16 16:15:07+00:00,nytimes,571,203,en,war
"Breaking News: A powerful 7.3-magnitude earthquake struck near Fukushima in Japan, a region battered by a tsunami 11 years ago. Follow live updates. https://t.co/ACO1uwt8Lo",2022-03-16 15:56:59+00:00,nytimes,3977,2110,en,war
"A Russian-owned superyacht is stranded in Norway because local oil suppliers refuse to refuel the ship.

The yacht is owned by the Russian oligarch Vladimir Strzhalkovsky, a former KGB agent and longtime associate of President Vladimir Putin.
https://t.co/E4ObmdHJXp https://t.co/FgN49MvVY0",2022-03-16 15:50:07+00:00,nytimes,3938,634,en,war
"President Volodymyr Zelensky thanked the leaders of Poland, Slovenia and the Czech Republic who traveled into Ukraine’s war-torn capital for an extraordinary meeting on Tuesday and urged others to do the same.
https://t.co/7IHZOQGtee https://t.co/h58sKCy0BM",2022-03-16 15:45:07+00:00,nytimes,3835,716,en,war
"Benjamin Hall, the Fox News correspondent who was seriously injured in Kyiv on Monday, is safe and being treated outside of Ukraine, the network said. He was hurt in the same attack that killed the journalists Pierre Zakrzewski and Oleksandra Kuvshynova. https://t.co/MXZ0wZp6nT",2022-03-16 15:30:16+00:00,nytimes,266,63,en,war
"""The chance for nuclear weapons employment is extremely low. But it’s not zero,"" said Ulrich Kühn, a nuclear strategist in Germany about the war raging on Russia’s and NATO’s borders. ""It’s real, and it might even increase."" https://t.co/cSJg8UANKW",2022-03-16 15:00:09+00:00,nytimes,331,104,en,war
"The nomination of Judge Ketanji Brown Jackson, who would be the first public defender and the first Black woman to sit on the Supreme Court, will be another test of whether a lawyer who represented accused criminals can draw broad Republican support. https://t.co/Ar1IUYEICL",2022-03-16 14:45:06+00:00,nytimes,454,83,en,war
"Breaking News: Nazanin Zaghari-Ratcliffe, held in Iran since 2016, was freed along with another British-Iranian citizen and was heading back to the UK.

The detention of dual citizens has roiled relations between between London and Tehran.
https://t.co/G3aFvlINXa",2022-03-16 14:31:56+00:00,nytimes,376,62,en,war
"In Opinion

“World War II didn’t so much begin as it gathered, like water rising until it breaches a dam,” Bret Stephens writes. “We, too, have been living through years of rising waters.” https://t.co/fD7vyjBMl2",2022-03-16 14:30:13+00:00,nytimes,225,50,en,war
"“To be the leader of the world means to be the leader of peace,” President Volodymyr Zelensky of Ukraine said, as members of Congress grew visibly emotional. Lawmakers sat rapt in their seats. Some scribbled notes and many sniffled back tears. https://t.co/rLSGaR3o3S",2022-03-16 14:30:04+00:00,nytimes,2228,503,en,war
"Breaking News: President Volodomyr Zelensky of Ukraine made an urgent and emotional appeal for help in a speech to Congress and showed searing footage of civilian casualties.
https://t.co/SdC81Xstqn https://t.co/GLdMR3TScH",2022-03-16 14:01:33+00:00,nytimes,4503,918,en,war
"As Russia’s military progress in Ukraine has slowed, Russian officials say that their negotiations with Kyiv have shown “progress on a number of positions” and that there is “hope that a certain compromise can be reached.”
https://t.co/XmUMhNcJxv",2022-03-16 14:00:20+00:00,nytimes,403,95,en,war
"Starbucks’ CEO will retire next month in an abrupt exit. Howard Schultz will temporarily return to the role, the company said.
https://t.co/hktdZo05Yv",2022-03-16 13:35:03+00:00,nytimes,177,51,en,war
"News Analysis: “President Biden took office with the idea that this century’s struggle would be between the world’s democracies and autocracies,” Steven Erlanger writes. But Russia’s war on Ukraine has been driven by a different idea: ethno-nationalism.
https://t.co/pseeHKz2vo",2022-03-16 13:30:14+00:00,nytimes,348,121,en,war
"“I call on you to do more,” President Volodymyr Zelensky of Ukraine told Congress. Senators will be briefed later this afternoon on a new tranche of arms that the Biden administration plans to send Kyiv.

Follow his speech and our analysis.
https://t.co/tq1ysVNVbA",2022-03-16 13:21:31+00:00,nytimes,358,90,en,war
"Ukraine launched counterattacks against Russian troops outside Kyiv and in the Russian-occupied city of Kherson, an official said.

Satellite images from Tuesday showed smoke above the Kherson airport, where Ukrainian forces targeted Russian aircraft.
https://t.co/ekQbMiGeG3",2022-03-16 13:15:08+00:00,nytimes,542,124,en,war
"President Volodymyr Zelensky of Ukraine will ask Congress for aid as Russia bombards his country.

Watch his speech live with analysis from our reporters.
https://t.co/1G5f6dFJwN",2022-03-16 12:53:59+00:00,nytimes,726,150,en,war
"President Volodymyr Zelensky has appeared via video link in front of the leaders of democracies worldwide, making pleas for support and delivering a message of defiance from Ukraine’s embattled capital.

On Wednesday, he brings his message to Congress.
https://t.co/cSV35QtPFY",2022-03-16 12:45:07+00:00,nytimes,476,94,en,war
"The crisis in Ukraine is upending policy and political thinking among both Democratic and Republican lawmakers.

“It’s bringing Congress together in a way, frankly, I haven’t seen in my 12 years,” Senator Chris Coons of Delaware said. https://t.co/1eyr2MKoAR",2022-03-16 12:30:12+00:00,nytimes,699,140,en,war
It’s pretty common to find some gray or white fuzz on one or two berries in a package. But are the rest safe to eat? Here’s what the experts say. https://t.co/OWG1BIB6Cf https://t.co/XWdEC2lxpt,2022-03-16 12:00:29+00:00,nytimes,883,137,en,war
"At least 500 civilians have been killed in the Russian shelling of Kharkiv, Ukraine’s second largest city, since the war started, the city’s emergency services agency said. It added that the true number of deaths could be much higher. https://t.co/m1qTJfaihY https://t.co/Y8zoFUXAlz",2022-03-16 11:45:05+00:00,nytimes,267,121,en,war
"Oil tankers from around the world, including some chartered by U.S.-based companies, are continuing to transport oil out of Russian ports, an adviser to Ukraine’s president said. He urged the White House to restrict all trade in Russian oil by U.S. firms.
https://t.co/CGTzfOyx0u",2022-03-16 11:30:05+00:00,nytimes,530,189,en,war
"Evidence gathered by The New York Times sheds new light on a mystery of Syria’s 11-year war: What happened to the bodies of the thousands who died in government detention centers?

Newly identified mass graves could provide powerful evidence of war crimes.
https://t.co/7CCTVoTg0U",2022-03-16 11:25:03+00:00,nytimes,378,185,en,war
"With prices rising in the U.S., the Federal Reserve is expected to announce an increase in interest rates, essentially pouring a cold glass of water on the economy.

Why would the central bank do that? Listen to today’s episode of The Daily.
https://t.co/nUXZ8gWwhR",2022-03-16 11:16:03+00:00,nytimes,116,43,en,war
"Ukrainian air defenses shot down a Russian missile over central Kyiv. The explosion rattled windows downtown and left a circle of white smoke drifting in the air.

Follow our updates on Ukraine.
https://t.co/SusNmBEYzJ",2022-03-16 11:10:04+00:00,nytimes,388,93,en,war
"In Opinion

""Were we, the millions of Russians who were openly or secretly opposed to President Vladimir Putin’s regime, merely silent witnesses to what was happening? Even worse, did we endorse it?"" Ilia Krasilshchik writes in a guest essay. https://t.co/g3rvu4XAYt",2022-03-16 11:00:24+00:00,nytimes,368,113,en,war
"A Russian-owned superyacht is stranded in Norway because local oil suppliers refuse to refuel the ship.

The yacht is owned by the Russian oligarch Vladimir Strzhalkovsky, a former KGB agent and longtime associate of President Vladimir Putin.
https://t.co/0rsSijncJ2",2022-03-16 10:46:01+00:00,nytimes,7265,1254,en,war
"President Volodymyr Zelensky of Ukraine is set to address Congress on Wednesday. He is expected to amplify his pleas for more military aid.

President Biden plans to announce $800 million in new assistance to Ukraine after the speech, officials said.
https://t.co/wqNb6RKb7e",2022-03-16 10:32:03+00:00,nytimes,323,60,en,war
"A 12-story apartment building in Kyiv was hit by Russian shelling, the Ukrainian emergency services said. Rescue workers evacuated 37 people after receiving a report that the building had partly collapsed.
https://t.co/PGcClvItRr https://t.co/zsUKoUS0Cs",2022-03-16 10:15:05+00:00,nytimes,337,102,en,war
"Russia is on the edge of a possible sovereign debt default, and the first sign could come as soon as Wednesday, when $117 million in interest on dollar-denominated government debt is due.

Citing sanctions, Russia warned it might pay in rubles. https://t.co/eCMNileXCb",2022-03-16 10:00:06+00:00,nytimes,376,109,en,war
"The wildly popular mobile game Genshin Impact has all the traits of a Japanese creation. There’s just one catch: It’s Chinese.

The game’s success points to a shifting balance of power in the industry, which has long been dominated by Japan and the U.S.
https://t.co/yZN6XoHUPu",2022-03-16 09:30:08+00:00,nytimes,424,112,en,war
"No matter how Russia’s invasion of Ukraine ends, the cost of helping millions of Ukrainian refugees resettle in Europe could reach $30 billion in the first year alone.

“This is a humanitarian and medical emergency in the next weeks,” said one expert. https://t.co/t9vvywpUsM",2022-03-16 09:00:10+00:00,nytimes,273,84,en,war
"At least 500 civilians have been killed in the Russian shelling of Kharkiv, Ukraine’s second largest city, since the war started, the city’s emergency services agency said. It added that the true number of deaths could be much higher. https://t.co/duE421ZV76",2022-03-16 08:15:08+00:00,nytimes,291,125,en,war
"Three European leaders staged a defiant show of support for Ukraine on Tuesday, traveling to its besieged capital, Kyiv, even as a relentless Russian artillery bombardment left apartment towers in the city ablaze, forcing terrified residents to flee. https://t.co/ImGwNBY8b7",2022-03-16 08:00:06+00:00,nytimes,444,129,en,war
The Ukrainian city of Mykolaiv is being shelled every day. Bodies are piled at the morgue. But residents refuse to succumb. https://t.co/QexQVHqA1K https://t.co/dJWhBCE1fj,2022-03-16 07:00:10+00:00,nytimes,1811,435,en,war
"The European Union formalized additional sanctions against Russia over its invasion of Ukraine, adding Roman Abramovich, the owner of Chelsea Football Club, to a list of Russian businessmen who have been targeted. https://t.co/YKORKL0EOg",2022-03-16 06:27:02+00:00,nytimes,649,143,en,war
"NATO defense ministers will discuss stepping up defenses along their eastern front. Russia’s invasion of Ukraine “creates a new security reality” in Europe, the NATO secretary general said. https://t.co/bUs4ROhpjo",2022-03-16 05:15:07+00:00,nytimes,655,149,en,war
"The Council of Europe, the continent’s main institution governing human rights, voted to expel Russia as a member. The decision came hours after Russia had given formal notice that it would withdraw from the group. https://t.co/LdwfYozcY1 https://t.co/4iZzh3GgcT",2022-03-16 05:00:07+00:00,nytimes,850,226,en,war
"President Volodymyr Zelensky thanked three NATO-member country leaders who traveled to Ukraine for an extraordinary meeting. 

“I am sure that with such friends, with such countries, with such neighbors and partners, we will really be able to win,” he said.https://t.co/D9iugEXS2c",2022-03-16 04:29:45+00:00,nytimes,3798,596,en,war
"President Biden plans to announce an additional $800 million in security assistance to Ukraine on Wednesday, White House officials said, only hours after President Volodymyr Zelensky of Ukraine is scheduled to address Congress. https://t.co/a5AuDQLWck",2022-03-16 03:56:05+00:00,nytimes,728,161,en,war
Pfizer and BioNTech said on Tuesday that they had sought emergency authorization from the FDA for a second booster shot of their coronavirus vaccine for Americans 65 and older. https://t.co/5nwQZZzVO3,2022-03-16 03:50:04+00:00,nytimes,199,72,en,war
"A container ship has been stuck in the Chesapeake Bay since Sunday, according to officials in Maryland. It is operated by the same company whose vessel blocked the Suez Canal last year, holding up billions of dollars in global trade for nearly a week.
https://t.co/Mml0RumMQu",2022-03-16 03:40:04+00:00,nytimes,583,194,en,war
"Endurance, Ernest Shackleton’s legendary ship, was once described as “the most unreachable wreck ever” because of its location in one of the most remote and iciest seas in the world. It took 106 years to find it. Here's how explorers did it.  https://t.co/cvYUw0s2xW",2022-03-16 03:30:08+00:00,nytimes,503,103,en,war
"En 2020, un ingeniero estadounidense y su esposa intentaron vender secretos de submarinos nucleares de Estados Unidos a un gobierno extranjero. Esa nación, que no había sido identificada, era Brasil. https://t.co/7fVbiuHx4J",2022-03-16 03:20:03+00:00,nytimes,135,36,en,war
Congressional Democrats called on the Defense Department on Tuesday to brief Congress on the administration’s progress toward reducing civilian injuries and deaths from U.S. military operations overseas. https://t.co/KBCSitLiCt,2022-03-16 03:10:02+00:00,nytimes,170,42,en,war
"Un mesero, un chofer de taxi, un ingeniero. Ellos han decidido poner pausa a sus vidas para ir a defender su patria. https://t.co/gcs1B1QoPb",2022-03-16 03:00:05+00:00,nytimes,88,24,en,war
The Miami archbishop infuriated Cuban Americans by comparing those who were resettled 60 years ago to today's unaccompanied minors crossing the border. The fallout has been striking: Many were outraged; Gov. Ron DeSantis called the comparison “disgusting.” https://t.co/7b4z9StWpJ,2022-03-16 02:50:02+00:00,nytimes,179,55,en,war
"Anna Sorokin, the swindler whose fictionalized story was the subject of the Netflix show “Inventing Anna,” will remain in a New York jail for now after her lawyer filed an emergency stay order against her deportation to Germany. https://t.co/OMSye9baxW",2022-03-16 02:40:02+00:00,nytimes,361,76,en,war
"Prosecutors in Chicago said on Tuesday that they would not file charges against the officers who fatally shot 13-year-old Adam Toledo and 22-year-old Anthony Alvarez, killings that occurred two days apart in March 2021. https://t.co/CENdl5jCfp",2022-03-16 02:30:11+00:00,nytimes,105,37,en,war
"As the governor of Texas attempts to criminalize medical treatments for transgender youth, here are four ways to help adolescents who are questioning their gender, according to experts. https://t.co/52LDnZVRDO",2022-03-16 02:20:05+00:00,nytimes,264,84,en,war
The Ukrainian city of Mykolaiv is being shelled every day. Bodies are piled at the morgue. But residents refuse to succumb. https://t.co/vgIziYXQPm https://t.co/RdEQP9JlJ4,2022-03-16 02:10:06+00:00,nytimes,1435,508,en,war
"North Korea launched an unidentified projectile on Wednesday, but it apparently failed “immediately after liftoff,” the South Korean military said. https://t.co/htZOw1SvsE",2022-03-16 02:00:07+00:00,nytimes,242,60,en,war
"The Senate passed legislation on Tuesday that, if approved by the House and President Biden, would make daylight saving time permanent.

One issue with the proposed change: Scientists think that’s a horrible idea. https://t.co/KYwaPuOaIY",2022-03-16 01:45:05+00:00,nytimes,308,69,en,war
"In Opinion

“Trucking has been a keg of dynamite waiting to explode for 39 years,” one driver told Robin Kaiser-Schatzlein, a journalist who writes about economic life and culture in America. “I’m surprised it took this long.” https://t.co/eBu8zFvzng",2022-03-16 01:30:08+00:00,nytimes,151,50,en,war
"Ukrainian officials plan to present the U.S. with a list of military equipment they need, including armed drones and mobile air-defense systems, when President Volodymyr Zelensky of Ukraine addresses Congress on Wednesday. https://t.co/NoWN4UApiz",2022-03-16 01:15:10+00:00,nytimes,1927,427,en,war
"A Russian state television employee who stormed a live broadcast Monday has been fined by a Moscow court for saying in a video that she was “deeply ashamed” to have helped make “Kremlin propaganda."" She still faces a prison sentence over the protest. https://t.co/fFmgkyvmP6 https://t.co/wb2FanGFsa",2022-03-16 01:05:07+00:00,nytimes,1828,502,en,war
"In 2020, a U.S. naval engineer and his wife tried to sell American nuclear submarine secrets to a foreign government. That nation, undisclosed until now, was Brazil. https://t.co/DCXeCNTTHG",2022-03-16 01:00:11+00:00,nytimes,548,168,en,war
"Guatemala’s congress on Tuesday shelved a bill that would have imposed up to 10 years of jail time for women who obtained abortions, an abrupt reversal that follows days of protests, legal challenges and widespread disapproval of the measure. https://t.co/OCYhr7mGdE",2022-03-16 00:45:06+00:00,nytimes,304,70,en,war
"A Queens lawyer known for being a key participant in China's pro-democracy protests at Tiananmen Square in 1989 was stabbed to death Monday by an irate client, police said. The woman who witnesses say killed him has been arrested and charged with murder.  https://t.co/6sywV7plNR",2022-03-16 00:35:05+00:00,nytimes,271,117,en,war
"Doug Emhoff, the husband of Vice President Kamala Harris, tested positive for the coronavirus on Tuesday, the vice president’s spokeswoman said. Harris tested negative the same day and will skip an event at the White House tonight, the spokeswoman said. https://t.co/wlvtYqpRF2",2022-03-16 00:30:04+00:00,nytimes,166,34,en,war
"The administration of former Gov. Andrew Cuomo failed to publicly account for the deaths of about 4,100 nursing home residents in New York during the pandemic, according to an audit released on Tuesday by the state comptroller. https://t.co/IQhLcInM2f",2022-03-16 00:25:05+00:00,nytimes,592,288,en,war
"Officially, 2,400 civilians killed in the Ukrainian city of Mariupol have been identified. But with some residents crushed in rubble and others dying in freezing conditions, officials believe the toll is far higher.
https://t.co/HODiWXivPJ",2022-03-16 00:15:08+00:00,nytimes,448,227,en,war
"A man who the police believe shot at least five homeless men sleeping outdoors in Washington and New York, killing two of them, was arrested on Tuesday, the authorities said. https://t.co/GpaIp6wdZC https://t.co/QyVS5Dq2dr",2022-03-16 00:05:05+00:00,nytimes,361,69,en,war
Some players on the Mets and Yankees may be unable to play in New York when the 2022 MLB season begins next month because of a city vaccination mandate. https://t.co/hLQHskYYKA,2022-03-15 23:55:03+00:00,nytimes,424,72,en,war
"A top Republican in the Ohio Senate race used offensive stereotypes about Asian people in 2013, citing a book that drew allegations of racism. https://t.co/Hq6mkeMk0f",2022-03-15 23:45:03+00:00,nytimes,128,53,en,war
At least nine House Democrats have said in the last five days that they tested positive for the coronavirus. More than half of those cases emerged after lawmakers attended a party retreat last week in Philadelphia. https://t.co/NHm8UZe1uM,2022-03-15 23:30:05+00:00,nytimes,136,46,en,war
"In 1960, a child’s body was found in Arizona. Using DNA technology, investigators have finally identified her as Sharon Lee Gallegos, age 4.

It is the oldest cold case that the National Center for Missing and Exploited Children has ever helped solve. https://t.co/IC4QR2Q3X4",2022-03-15 23:20:11+00:00,nytimes,666,136,en,war
"Zelensky was making an argument about nationhood — that it is formed not by history or by language, but by memories and personal connections. “Note,” he continued, “that I’m speaking now in Russian, but no one in Russia understands what I’m talking about.” https://t.co/r21OGYVu7W",2022-03-15 23:10:04+00:00,nytimes,989,177,en,war
"A yearslong trail of red flags signaling a Florida man’s escalating hatred toward women was missed by the authorities before a 2018 shooting at a Florida yoga studio that left two dead and five injured, the U.S. Secret Service found in a new report. https://t.co/XgJoZ67aN1",2022-03-15 23:00:10+00:00,nytimes,139,59,en,war
"Why does daylight saving time even exist? It was the railroad companies of the 19th century, intent on policing time, that set us on this course of sleep deprivation. https://t.co/W75Sgp9LGI",2022-03-15 22:42:53+00:00,nytimes,291,73,en,war
The Ukrainian city of Mykolaiv is being shelled every day. Bodies are piled at the morgue. But residents refuse to succumb. https://t.co/XfIjEDRnJx https://t.co/JpoBXN5GXm,2022-03-15 22:40:04+00:00,nytimes,1676,361,en,war
"The Senate on Tuesday voted to make Daylight Saving Time permanent. The bill, if made law, would take effect in November 2023, freeing Americans from the biannual ritual of changing clocks. https://t.co/LVF8mmYXk2 https://t.co/8ChOoQtP7o",2022-03-15 22:30:38+00:00,nytimes,3135,554,en,war
"The soaring melody of Ukraine’s national anthem has been heard from antiwar protests in Moscow to the stages of major concert halls, from NBA arenas to TikTok posts. It is known by a stirring opening line: ""Ukraine’s glory has not perished."" https://t.co/ZZwpmotZMO",2022-03-15 22:15:09+00:00,nytimes,578,96,en,war
NATO defense ministers are expected on Wednesday to agree to examine more permanent and larger NATO deployments in countries near Ukraine and Russia. A final decision will be made at the annual NATO summit meeting at the end of June. https://t.co/DwLttgee1e https://t.co/h4hYlG5Sp4,2022-03-15 22:05:08+00:00,nytimes,580,197,en,war
"Nearly half of Hong Kong’s 7.4 million residents have probably been infected by the coronavirus, according to new research, a striking figure for a city that has taken very strict precautions and until recently had reported only tiny numbers of cases. https://t.co/vTL1yYswCR",2022-03-15 22:00:27+00:00,nytimes,133,49,en,war
"A Ukrainian journalist, Oleksandra Kuvshynova, 24, was also killed outside Kyiv in the attack, according to the network and Ukrainian authorities. She was a local journalist working with the Fox News team and had been traveling in the same vehicle. https://t.co/O6BIrxDORf",2022-03-15 21:51:08+00:00,nytimes,289,82,en,war
"Oil prices dropped Tuesday, falling below $100 a barrel, as China, the world's largest importer, imposed new lockdowns to combat a coronavirus outbreak. The moves caused airline stocks to rally, and shares of oil producers to slide. https://t.co/OHP2z77pK0",2022-03-15 21:50:03+00:00,nytimes,221,81,en,war
"As Russia attacks Ukraine, many Syrians watch with a sense of déjà vu, fearing that the Syrian war may offers lessons to Vladimir Putin on how to act with impunity. https://t.co/QDpy1KMfqL",2022-03-15 21:40:07+00:00,nytimes,372,160,en,war
"With Russia cracking down on free speech since invading Ukraine, some Russian creative professionals have fled the country, to avoid being silenced or arrested. Others have been cut off from Western clients and the tools of their trades. https://t.co/bty6VQv6AP",2022-03-15 21:30:12+00:00,nytimes,260,82,en,war
"Books that shape us can come in many forms. For @heyitsfranklin2 of @nytimesbooks, The Chronicles of Narnia changed his relationship to reading, he told @lachristensen  and writer @alexanderchee. https://t.co/kiV2Qwkljo https://t.co/cOr7Esmqjh",2022-03-15 21:25:16+00:00,nytimes,149,25,en,war
"Mounting data suggest Johnson &amp; Johnson’s Covid shot prevents infection, hospitalization and death at least as well as Pfizer’s and Moderna’s. https://t.co/4AmJNn0DyW",2022-03-15 21:20:06+00:00,nytimes,281,71,en,war
"Moderna se enfrenta cara a cara con Pfizer-BioNTech por la oportunidad de inmunizar a los niños más pequeños, los únicos estadounidenses que aún no son elegibles para vacunarse. https://t.co/tMYdNrFnrd",2022-03-15 21:15:08+00:00,nytimes,57,17,en,war
"Brother and sister, Dmytro, 10, and Viktoriia, 8, are among the millions who fled Ukraine. Last week, they arrived for their first day of school in Italy, and students greeted them with tiny Ukrainian and Italian flags they made in classrooms a day prior. https://t.co/2oA7gPH4fF https://t.co/lUr4lJWzmf",2022-03-15 21:00:10+00:00,nytimes,5917,700,en,war
"Ukraine’s capital, Kyiv, endured a new round of strikes on residential areas on Tuesday morning, according to videos verified by The New York Times. Initial reports indicated that four people had died, Mayor Vitali Klitschko said on Telegram. https://t.co/vgj5cOU1M6 https://t.co/zhi6YUyXcG",2022-03-15 20:50:03+00:00,nytimes,487,245,en,war
"Russia withdrew Tuesday from the Council of Europe, the continent's main institution governing human rights, the organization's office said. The decision is another reflection of Russia's international isolation in the wake of its invasion of Ukraine. https://t.co/dJwnCVFVni",2022-03-15 20:45:05+00:00,nytimes,395,164,en,war
"At the Metropolitan Opera's ""Concert for Ukraine” on Monday, Ukraine’s ambassador to the United Nations, seated as the guest of honor, responded to an ovation by raising his arms and making resolute V-for-victory signs. https://t.co/IdA8jqK4a8",2022-03-15 20:40:05+00:00,nytimes,399,64,en,war
"In a daring show of support for Ukraine, leaders of three eastern members of the European Union — Czechia, Poland and Slovenia — traveled to Kyiv on a mission that was kept secret until after they had boarded a train to the embattled Ukrainian capital. 

https://t.co/48Vvzqp90P",2022-03-15 20:30:13+00:00,nytimes,730,165,en,war
"A Russian state television employee who stormed a live broadcast Monday has been fined by a Moscow court for saying in a video that she was “deeply ashamed” to have helped make “Kremlin propaganda."" She still faces a prison sentence over the protest. https://t.co/5Db9fx2HkO",2022-03-15 20:03:21+00:00,nytimes,1015,304,en,war
"The U.S. Senate passed legislation Tuesday that, if approved by the House and President Biden, would make daylight saving time permanent.

One problem: Scientists think that’s a horrible idea. https://t.co/RnZfibWQfU",2022-03-15 20:00:07+00:00,nytimes,497,128,en,war
"An attack on a residential neighborhood in Kyiv on Monday killed one and injured six, according to the mayor, the second assault of the day on a civilian area of the Ukrainian capital. https://t.co/9RkNedtRyB https://t.co/12hcscxoPK",2022-03-15 19:50:04+00:00,nytimes,231,91,en,war
"Sarah Bloom Raskin, President Biden’s nominee to serve as the Federal Reserve’s top bank regulator, withdrew from consideration after Senator Joe Manchin, a Democrat, joined Republicans in opposing her. https://t.co/h7kCLNzAcp",2022-03-15 19:44:38+00:00,nytimes,151,63,en,war
Dozens of BuzzFeed employees accused the company on Tuesday of bungling its stock market debut and denying the workers the chance to sell their shares at a higher price. The group is asking for compensatory damages estimated at more than $4.6 million. https://t.co/iqROFJDulF,2022-03-15 19:30:20+00:00,nytimes,122,31,en,war
"In an emotional address to Canada’s Parliament, President Volodymyr Zelensky urged its members to support a no-fly zone over Ukraine, asking them to imagine cities like Vancouver or Toronto being attacked, and calling for intensifying sanctions on Russia. https://t.co/GCkyJMC85E",2022-03-15 19:15:08+00:00,nytimes,1475,304,en,war
"A fortified checkpoint and market provides food to shelters, hospitals, civilians and up to 5,000 soldiers around northern Kyiv, Ukraine as Russian forces advanced toward the city limits on Tuesday.

Follow along with our live coverage. https://t.co/FaTPo1yD7o https://t.co/3WsHfWXcee",2022-03-15 19:00:10+00:00,nytimes,358,80,en,war
"Endurance, Ernest Shackleton’s legendary ship, was once described as “the most unreachable wreck ever” because of its location in one of the most remote and iciest seas in the world. It took 106 years to find it. Here's how explorers did it.  https://t.co/pGNB2cxPMX https://t.co/4lKde6Aght",2022-03-15 18:50:04+00:00,nytimes,495,102,en,war
Breaking News: Pfizer is expected to ask U.S. regulators to authorize a second booster shot of its Covid vaccine for adults 65 and older. https://t.co/mBKwjGvbZ5,2022-03-15 18:47:02+00:00,nytimes,342,93,en,war
"Business leaders in Germany are increasingly worried about the impact Russia’s war in Ukraine will have on the German economy, Europe’s largest, where inflation, disrupted supply chains and the high price of energy are leading to fears of a recession. https://t.co/KPWJzMRqcV",2022-03-15 18:45:04+00:00,nytimes,173,46,en,war
President Biden will travel to Brussels next week to attend an extraordinary NATO meeting over the war in Ukraine. https://t.co/CDJKoAl7mK,2022-03-15 18:30:30+00:00,nytimes,2453,376,en,war
"How did James Brown wind up playing for an audience of youths at one of New York’s most notorious jails? The story involves a dogged Board of Correction employee who knitted her way to the legendary musician’s attention.
https://t.co/wPbYwhJa2u",2022-03-15 18:15:06+00:00,nytimes,170,33,en,war
"Two law enforcement officials identified a 30-year-old Washington man with a history of assault charges and mental illness as the suspect in a series of recent shootings targeting homeless men in New York and Washington.
https://t.co/NgHKJ8Y0A1",2022-03-15 18:05:04+00:00,nytimes,112,22,en,war
"The Ukrainian city of Mykolaiv is being shelled every day. Bodies are piled at the morgue. But residents refuse to succumb.
https://t.co/jWA2HjeQXP",2022-03-15 17:50:06+00:00,nytimes,365,98,en,war
"An electric truck factory in Georgia that promises 7,500 jobs quickly got tangled in politics and conspiracy theories. https://t.co/ExRtfFdQCo",2022-03-15 17:45:06+00:00,nytimes,122,26,en,war
"Michelle Yeoh has always told her characters’ stories through their physicality. But bending her deeply ingrained poise into a more ungainly, everyday shape — while also being an action star— may be her most complicated assignment yet. https://t.co/ZaMHgifjO0",2022-03-15 17:30:13+00:00,nytimes,190,28,en,war
"Supplies of Covid vaccines in African nations are more plentiful now, but they are unpredictable and often a jumble of brands. Many places can’t meet the WHO’s recommended dosing schedules.
https://t.co/F46r06orIL",2022-03-15 17:15:07+00:00,nytimes,120,37,en,war
"The cannabis industry in Oakland, California, designed in part to help communities upended by the war on drugs, is being threatened by theft, racism and a market that is stacked against small operators. https://t.co/S35wYPce2M https://t.co/qqn2pHC0Ry",2022-03-15 17:00:27+00:00,nytimes,196,37,en,war
