text,date,newspaper,likes,retweets,lang,period
"Breaking News: Hunter Biden, whose business ties have been a target of President Trump,  intends to step down from the board of a Chinese company https://t.co/0XfBkrAzbI",2019-10-13 13:49:19+00:00,nytimes,1979,789,en,precovid
"Hundreds of ISIS supporters escaped a detention camp in northern Syria, where the U.S. is preparing to pull out about 1,000 troops. https://t.co/la4nOxN4ww",2019-10-13 13:45:04+00:00,nytimes,1725,1560,en,precovid
Did you stay up to date this week? Take this week's news quiz. https://t.co/1UHBnolT4d,2019-10-13 13:40:06+00:00,nytimes,49,8,en,precovid
"Japan woke on Sunday morning to flooded rivers and burst levees, as emergency workers used helicopters and boats to rescue stranded residents from their homes in the wake of Typhoon Hagibis https://t.co/TRpD8uO9PF",2019-10-13 13:20:03+00:00,nytimes,230,109,en,precovid
"Russia's military support of President Bashar Al Assad was a turning point in the Syrian conflict as superior air power was used against civilian targets. Now, it's clear that hospitals were among those under attack. Watch our full investigation for more: https://t.co/tx7B8ELedU",2019-10-13 13:04:24+00:00,nytimes,1574,1327,en,precovid
"Doctors were treating patients at Syria’s Kafr Nabl hospital when the Russians bombed it. “Everyone in the hospital was terrified,” a doctor said. “There was ash and dust everywhere.” https://t.co/iBXEm03sNC",2019-10-13 13:02:40+00:00,nytimes,2078,1865,en,precovid
"Nabad al Hayat hospital was empty when the Russians bombed it. But another, Kafr Nabl, was not. Video shows it was bombed 4 times in all, including precision strikes that hit the hospital’s entrance. One person was killed in the attack, with many injured. https://t.co/91PgcWpIHo",2019-10-13 13:00:36+00:00,nytimes,1558,1237,en,precovid
"We also decoded Russian Air Force communications. Here’s a recording of a Russian pilot confirming coordinates that point directly at the underground Nabad al Hayat hospital. 

Minutes later, the pilot confirms the strike, saying ""Worked it.” https://t.co/Q0n4tTGx9O",2019-10-13 12:58:45+00:00,nytimes,2259,1907,en,precovid
"Here’s how we confirmed the Russians were responsible for the Nabad al Hayat strike: First, witnesses reported that it happened at 2:40 p.m. local time. Second: flight logs. Spotters in the area saw a Russian jet flying overhead, just minutes before the attack. https://t.co/tBNlxO46gG",2019-10-13 12:56:26+00:00,nytimes,2348,1765,en,precovid
"This video shows what military experts described as a precision strike on a major trauma center in Syria, Nabad al Hayat. Analysts said it was a strike the Syrian air force is not currently capable of, only the Russians. https://t.co/jEDGY0GNpI",2019-10-13 12:54:31+00:00,nytimes,3684,3367,en,precovid
"Russia's military helped save Bashar al-Assad’s regime in Syria. Our visual investigation shows that included bombing 4 hospitals in 12 hours. Here’s the evidence — videos, flight logs and Russian Air Force cockpit recordings — that proves what happened. https://t.co/92ozd3yg0P",2019-10-13 12:52:24+00:00,nytimes,7678,7149,en,precovid
"The most common question Daley and Logan South, who have been in an open and polyamorous relationship since they met, received when they got married was, ""What's the point of the wedding?"" But within their circle, everyone was thrilled.
https://t.co/scm2AN38ne",2019-10-13 12:32:42+00:00,nytimes,98,15,en,precovid
"A new opera about the perils of migrant journeys is being staged in Sicily, a destination for many refugees crossing the Mediterranean into Europe. True to life, its writer says, it doesn’t end heroically or tragically — but with uncertainty. https://t.co/BypAnZw3E7",2019-10-13 12:01:45+00:00,nytimes,106,42,en,precovid
"In a case that could test the online pornography industry, the owners and 2 employees of 2 popular pornographic websites were charged this week with sex trafficking and other crimes https://t.co/81OvgGBfUN",2019-10-13 11:30:04+00:00,nytimes,200,78,en,precovid
"This recipe makes the perfect breakfast, brunch or sweet treat for a lazy weekend https://t.co/AVGvtcLgUk https://t.co/qrVV6jPtGf",2019-10-13 10:20:05+00:00,nytimes,226,42,en,precovid
"Penzeys Spices, a family-owned company in Wisconsin, spent nearly $120,000 on political Facebook ads over the course of a week – more than some Democratic presidential candidates https://t.co/MiaMBqW6mD",2019-10-13 10:00:10+00:00,nytimes,1019,202,en,precovid
Monarch butterflies thrive on a toxic plant. Scientists have finally unraveled the gene mutations that make that possible. https://t.co/q9RVMYwmxo,2019-10-13 09:03:12+00:00,nytimes,313,96,en,precovid
"City parks don't look like they used to. Some of them are now 70 feet in the air, on top of transit centers or are on top of repurposed highways. https://t.co/MUMDfHDIZU",2019-10-13 08:31:18+00:00,nytimes,297,85,en,precovid
"Unesco designated the volcanoes of Kamchatka a world heritage site because of what it called their exceptional beauty, concentration and variety https://t.co/vXShvU1ltw",2019-10-13 08:00:13+00:00,nytimes,211,59,en,precovid
"Airbnb has announced ""Airbnb Animal Experiences,"" with some that cost $500 or more. The company says it will have an ethical focus. https://t.co/PxzmkiizgR",2019-10-13 07:01:51+00:00,nytimes,161,47,en,precovid
"Gary Busey is playing God in a new musical and @sopandeb’s interview with the actor is exactly what you think it would be —  sprinkled with what he calls “Buseyisms,” acronyms he’s spelled out for decades that hint at his philosophy on life. https://t.co/VN5MPoSoVt",2019-10-13 06:31:01+00:00,nytimes,96,30,en,precovid
"It has nourished civilizations for millenniums, but now the Mekong River and its astonishingly diverse ecosystem are being remade by the development muscle of foreign powers like China https://t.co/4I46WyV9XV",2019-10-13 06:00:09+00:00,nytimes,172,84,en,precovid
"20 years after his smash hit novel, ""The Perks of Being a Wallflower,"" Stephen Chbosky returns with ""Imaginary Friend"" — an ambitious tale mashing together horror, fairy tales and the (rewritten) Bible https://t.co/vWrqSiACxK",2019-10-13 05:01:33+00:00,nytimes,323,58,en,precovid
Australia’s northern coast is a case study on the impacts of a warming planet. But small-town leaders there are struggling with constituents who doubt the truth of facts and experts. https://t.co/4tMdrdVnd9,2019-10-13 04:30:06+00:00,nytimes,209,67,en,precovid
A study estimates that residential laundry in the U.S. produces 179 million metric tons of carbon dioxide emissions every year. Here are some steps you can take to reduce that — starting with water temperature. https://t.co/QeRekofzqM,2019-10-13 02:33:48+00:00,nytimes,247,107,en,precovid
"“We’re getting to the point where if you use plastic, you get shamed,"" said Emma Rose Cohen, a founder of FinalStraw, which makes collapsible straws. ""It’s like it’s the new smoking."" https://t.co/kit0O0qEEZ",2019-10-13 02:02:06+00:00,nytimes,346,86,en,precovid
Elizabeth Warren bought a political ad on Facebook this past week that purposefully includes false claims about Mark Zuckerberg and President Trump to goad the social network to remove misinformation in political ads ahead of the 2020 election https://t.co/ve3deaxWnk,2019-10-13 01:30:09+00:00,nytimes,1938,400,en,precovid
"Several candidates are running in a primary election to unseat Governor John Bel Edwards, a Democrat, in Louisiana. Follow live results here: https://t.co/MsJdNPfF3k",2019-10-13 01:00:07+00:00,nytimes,52,22,en,precovid
"The Houston Rockets could lose around $25 million in sponsorships this season following the clash with China, according to estimates by one person with knowledge of the situation https://t.co/eeFeKoOnEA",2019-10-13 00:40:03+00:00,nytimes,553,460,en,precovid
"It’s worth investing in good olive oil; every ingredient matters, because there are so few, and you can taste them all in this easy-to-make recipe. https://t.co/rh3vRZ5TPT https://t.co/wMr2TpY9JI",2019-10-13 00:20:04+00:00,nytimes,182,40,en,precovid
"A Texas police officer shot and killed a woman, Atatiana Jefferson, inside her own home early on Saturday while responding to a call, officials said https://t.co/hsl77v3izG",2019-10-13 00:10:02+00:00,nytimes,295,281,en,precovid
"On Saturday morning in Vienna, Eliud Kipchoge of Kenya ran 26.2 miles in a once-inconceivable time of 1 hour 59 minutes 40 seconds, becoming the first person to cover the marathon distance in less than 2 hours https://t.co/TKbrJoPmc0",2019-10-13 00:00:20+00:00,nytimes,1784,348,en,precovid
"The Trump administration changed the rules for Americans traveling to Cuba in June, but it didn't close down tourism. Here's what you should know if you'd like to visit.
https://t.co/UY9YamR3eA",2019-10-12 23:10:26+00:00,nytimes,170,70,en,precovid
"Here, sour is a power move, hitting you all the way at the back of your tongue. Whole serrano chiles bring a low-frequency spicy hum, adding not so much heat as depth. https://t.co/ynWCv3GNax https://t.co/kPkxP8cg4J",2019-10-12 22:20:03+00:00,nytimes,117,19,en,precovid
"TikTok offers an endless scroll of creativity and goofing off, told in 15-second snippets. What did 5 critics see when they went down the rabbit hole? Art, artistry and a lot of dancing. https://t.co/6lUU9ZvYc0",2019-10-12 22:00:08+00:00,nytimes,198,30,en,precovid
Did you stay up to date this week? Take this week's news quiz. https://t.co/nWWWEXiNK5,2019-10-12 21:40:04+00:00,nytimes,49,11,en,precovid
"From Iowa to Texas to Virginia to New York, interviews with dozens of U.S. voters suggest that there is growing support for the impeachment inquiry against President Trump https://t.co/FOtTXMONda",2019-10-12 21:20:06+00:00,nytimes,671,171,en,precovid
"An American-Israeli woman, caught in an Israeli-Russian-American geopolitical battle, was sentenced to 7.5 years in prison by a Russian court after the authorities found 9.5 grams, or .33 ounces, of marijuana in her luggage https://t.co/sJ3nzET0U6",2019-10-12 21:00:01+00:00,nytimes,133,73,en,precovid
"5 rappers with New York roots were removed from the local edition of the traveling hip-hop festival Rolling Loud, scheduled for this weekend in Queens, at the behest of the NYPD, representatives for the concert said on Saturday https://t.co/b4ZABaWEwM",2019-10-12 20:50:02+00:00,nytimes,98,55,en,precovid
"News Analysis: President Trump’s “inconsistent and rapidly shifting positions in the Middle East have injected a new element of chaos into an already volatile region,” write @ddknyt, @NYTBen and @halbfinger https://t.co/NV65ncxLcM",2019-10-12 20:20:06+00:00,nytimes,344,160,en,precovid
"Turkish-backed militants fighting in Syria killed at least 2 Kurdish prisoners on Saturday, according to a video and a fighter who said he witnessed the killings https://t.co/Q0nMBofmMH",2019-10-12 20:00:08+00:00,nytimes,641,629,en,precovid
Elizabeth Warren bought a political ad on Facebook this past week that purposefully includes false claims about Mark Zuckerberg and President Trump to goad the social network to remove misinformation in political ads ahead of the 2020 election https://t.co/Owrn5de3qo,2019-10-12 20:00:06+00:00,nytimes,9455,1775,en,precovid
"For U.S. presidential candidates, an energized, widely deployed ground operation can make a big difference in early voting states like Iowa. Our analysis and maps show Elizabeth Warren and Pete Buttigieg with the biggest ground game so far. https://t.co/KBLnaLSEPR",2019-10-12 19:40:06+00:00,nytimes,181,47,en,precovid
"PG&amp;E, the California utility whose equipment has been blamed for deadly wildfires, shut off power this week to prevent another blaze. But as the utility turned off power to millions of Californians, the company's systems faltered and its website went down. https://t.co/XYNWMoTAvn",2019-10-12 19:20:04+00:00,nytimes,241,119,en,precovid
President Trump and his defenders have employed a number of arguments against the impeachment inquiry. Here’s a fact check of some of their most-invoked claims. https://t.co/UGnX0AbpSu,2019-10-12 19:00:07+00:00,nytimes,158,64,en,precovid
"Here are 7 things that happened on the presidential campaign trail this week
https://t.co/WQDuia6St4",2019-10-12 18:45:06+00:00,nytimes,84,25,en,precovid
At least one person is dead and 18 others injured after parts of a Hard Rock Hotel under construction in New Orleans collapsed Saturday morning. 3 people remain unaccounted for. https://t.co/8haVOeEJyd https://t.co/XmzZS4Uvn0,2019-10-12 18:30:04+00:00,nytimes,1376,824,en,precovid
"Representative Tulsi Gabbard has barely cracked 2% in the polls to qualify for Tuesday’s debate. But an array of figures in right-wing circles have praised her, leaving some establishment Democrats wondering what, exactly, she is up to in the race. https://t.co/357tBfoiY2",2019-10-12 18:10:05+00:00,nytimes,407,128,en,precovid
"In response to a detailed list of questions from The New York Times, Bridgitt Arnold, Bill Gates’s spokeswoman, confirmed that Bill Gates and Jeffrey Epstein had spent time together on numerous occasions https://t.co/xPDN3WIGef https://t.co/UuZd4jvKk4",2019-10-12 17:53:37+00:00,nytimes,530,170,en,precovid
"Epstein also spoke with the Gates Foundation and JPMorgan on a proposed multibillion-dollar charitable fund, which had the potential to generate enormous fees for Epstein. A spokeswoman said Gates and the foundation were unaware of Epstein seeking fees. https://t.co/xPDN3WIGef",2019-10-12 17:48:59+00:00,nytimes,666,264,en,precovid
"Beginning in 2011, Gates and Epstein met repeatedly, including at least 3 times at Epstein’s Manhattan townhouse, according to interviews with more than a dozen people familiar with the relationship, as well as emails, photographs and other documents https://t.co/xPDN3WIGef",2019-10-12 17:47:24+00:00,nytimes,1550,718,en,precovid
Bill Gates has minimized his ties to Jeffrey Epstein. But a New York Times investigation shows that Gates and Epstein repeatedly spent time together after Epstein was a convicted sex offender. https://t.co/jh6nth5OA7,2019-10-12 17:45:06+00:00,nytimes,8261,4414,en,precovid
Here are scenes of the destruction as Typhoon Hagibis makes landfall in Japan. Read more here: https://t.co/10gwvyEIfi https://t.co/FyUpFew2Ys,2019-10-12 17:20:07+00:00,nytimes,2112,1116,en,precovid
"On Friday, a jury found Sigfredo Garcia guilty of first-degree murder and conspiracy to commit murder in the 2014 killing of a prominent law professor, Dan Markel, who was gunned down in his garage https://t.co/UuDOJr7wEj",2019-10-12 17:00:05+00:00,nytimes,62,26,en,precovid
Here’s what happened in the U.S. House's impeachment investigation of President Trump this week https://t.co/ecsgHJQ3vj,2019-10-12 16:50:03+00:00,nytimes,184,60,en,precovid
"Penzeys Spices, a family-owned company in Wisconsin, spent nearly $120,000 on political Facebook ads over the course of a week – more than some Democratic presidential candidates https://t.co/Nkr8t66L5j",2019-10-12 16:40:06+00:00,nytimes,902,166,en,precovid
"The police in Pelham, New Hampshire, responded to a shooting at the New England Pentecostal Ministries church Saturday morning, an official said https://t.co/Ib6DnzLPrF",2019-10-12 16:20:09+00:00,nytimes,79,44,en,precovid
"Harry Styles, Liz Phair, City Girls and more: Your weekend playlist is here https://t.co/zqhO2I0HYu",2019-10-12 16:00:09+00:00,nytimes,99,24,en,precovid
"Robert Forster, known for his roles in “Jackie Brown” and “Breaking Bad,” died on Friday. He was 78. https://t.co/QmOrlSXtdl",2019-10-12 15:45:07+00:00,nytimes,564,141,en,precovid
"In a case that could test the online pornography industry, the owners and 2 employees of 2 popular pornographic websites were charged this week with sex trafficking and other crimes https://t.co/YGkFIuw5PW",2019-10-12 15:15:03+00:00,nytimes,160,61,en,precovid
"Turkish-led troops made the first significant strategic breakthrough in their invasion of the Kurdish-held region of Syria on Saturday morning, entering a border town that had been the focus of a ground war between Turkey and Kurdish fighters https://t.co/9cVDv4koCt",2019-10-12 15:00:06+00:00,nytimes,312,281,en,precovid
"""I feel stuck."" James Comey says he's working to end the Trump presidency. And yes, he knows many people might think he caused it. https://t.co/ojRi0l8y8d",2019-10-12 14:40:05+00:00,nytimes,2346,464,en,precovid
"Typhoon Hagibis made landfall in Japan on Saturday. Before it landed, the storm had brought landslides, record rainfall and flooding. An earthquake measuring 5.7 magnitude also shook Chiba, east of Tokyo, in the early evening. https://t.co/OeIPO74cEL",2019-10-12 14:20:04+00:00,nytimes,261,156,en,precovid
"Photographs of the Jacqueline Kennedy and her sister, Lee Radziwill, traveling in India and Pakistan in 1962 are among the items up for sale next week at an auction at Christie’s New York https://t.co/mSpuN3XxTH",2019-10-12 14:00:23+00:00,nytimes,208,50,en,precovid
"On Saturday morning in Vienna, Eliud Kipchoge of Kenya ran 26.2 miles in a once-inconceivable time of 1 hour 59 minutes 40 seconds, becoming the first person to cover the marathon distance in less than 2 hours https://t.co/fCkn8QbF6s",2019-10-12 13:45:07+00:00,nytimes,2800,669,en,precovid
"""The list I made with my mother failed to account for what the holiday men had left in their wake: a resilient, quick-witted tribe of matriarchs who didn’t miss a beat when their husbands fell short of their vows."" https://t.co/Sq8ZzN30b3",2019-10-12 13:30:09+00:00,nytimes,233,40,en,precovid
"4 people were killed and 3 others wounded in an early morning shooting in Brooklyn, the police said. A suspect wasn't yet identified. https://t.co/114pdb59ac",2019-10-12 13:05:23+00:00,nytimes,168,95,en,precovid
"Sea levels are rising rapidly along the mid-Atlantic coast, creating stands of dead trees — often bleached, sometimes blackened — known as ghost forests https://t.co/VnTFYgjji5",2019-10-12 13:00:08+00:00,nytimes,280,150,en,precovid
"Hakki Akdeniz built a pizza chain and has 3.5 million followers on Instagram. But he was once homeless, and returned to the streets of New York City to pay tribute to the 4 homeless men killed on Saturday. https://t.co/dJNWm5cWTT",2019-10-12 12:40:06+00:00,nytimes,1244,248,en,precovid
"Millions of Flickr images were sucked into a research database called MegaFace, which has been used by companies like Google and Amazon to train facial-recognition algorithms. Now, the people in some of the images may be able to sue. https://t.co/QZEEtGjHyF",2019-10-12 12:20:02+00:00,nytimes,273,181,en,precovid
Transportation is the largest source of planet-warming greenhouse gases in the United States today. We identified the 100 metropolitan areas with the highest total emissions from driving. https://t.co/1D5p2JUHXp,2019-10-12 12:00:14+00:00,nytimes,297,151,en,precovid
"As 12 Democratic candidates prepare for the biggest primary debate in history on Tuesday, here are the key political dynamics and face-offs to to watch for https://t.co/RoaQytdagv",2019-10-12 11:40:02+00:00,nytimes,115,25,en,precovid
"The estimated waste is at least $760 billion per year. That’s comparable to government spending on Medicare and exceeds national military spending, as well as total primary and secondary education spending. https://t.co/chuBO31OsS",2019-10-12 11:20:04+00:00,nytimes,410,212,en,precovid
"In Opinion

Hundreds of people who have had a miscarriage shared their experience with Lauren Kelley and Alexandra March. No two reactions were the same. “Miscarriage might just be the loneliest experience that millions of women have faced,” they write. https://t.co/iXgZ9NKpyk",2019-10-12 11:00:16+00:00,nytimes,367,84,en,precovid
"""I try to meditate for 20 minutes twice a day."" Here's how Baratunde Thurston, a one-man multimedia company, manages it all. https://t.co/fI9UEkKOJ1",2019-10-12 09:35:52+00:00,nytimes,201,37,en,precovid
"For decades, Hollywood has relied on famous names to send space movies (and hopefully their box office numbers) into the stratosphere. Here's a look back at the tradition.
https://t.co/xIIhV3rfo7",2019-10-12 09:04:45+00:00,nytimes,173,37,en,precovid
"“Finding a concrete cabin,” he said, “was such a rush for me. Not only was it sitting on one of the most beautiful parcels of land, but it was intact and just needed some updating.” https://t.co/Edj26QtWh6",2019-10-12 08:34:02+00:00,nytimes,104,31,en,precovid
"Women who have a hysterectomy may be at increased risk for depression and anxiety, a study following more than 2,000 women reports https://t.co/6Fcg7xJ6rv",2019-10-12 08:03:56+00:00,nytimes,129,69,en,precovid
"Privilege is ""the real factor determining whether you can take productivity advice at face value,"" writes our Smarter Living editor @halophoenix. ""Let’s talk about that — who has it and who doesn’t, and what you can do when you don’t.""
https://t.co/Pt0BU7NznE",2019-10-12 07:33:24+00:00,nytimes,235,69,en,precovid
10 new books recommended by critics and editors at The New York Times https://t.co/UDJx15dx3W,2019-10-12 07:02:20+00:00,nytimes,180,39,en,precovid
"Polystyrene, a common ocean pollutant, decomposes in sunlight much faster than thought, a new study finds https://t.co/IivsC39YvH",2019-10-12 06:30:47+00:00,nytimes,216,117,en,precovid
Verrocchio finally gets his due in a glittering exhibition at the National Gallery https://t.co/FsRKJgxXHl,2019-10-12 06:00:12+00:00,nytimes,184,43,en,precovid
"The economic impacts of California’s power shut-off were especially acute in rural, northern towns https://t.co/hlz9Qbpzwp",2019-10-12 05:20:03+00:00,nytimes,135,48,en,precovid
HBO announced a campaign to use its shows to increase awareness around mental health issues https://t.co/WS9wFTbptu,2019-10-12 04:40:01+00:00,nytimes,442,109,en,precovid
"In Opinion

Former prime ministers of Australia, New Zealand and Sweden ask the U.S. and China to end their trade war. ""It’s time to bring this source of global economic uncertainty to an end,"" they write. https://t.co/6qSZS5QO7M",2019-10-12 04:00:08+00:00,nytimes,335,107,en,precovid
"Faced with competition from Disney Plus, Netflix has been quietly preparing a barrage of shows and movies for children and families https://t.co/w50FhNKFHz",2019-10-12 03:40:04+00:00,nytimes,375,76,en,precovid
Riding a bus on one of Manhattan's main streets is suddenly a joyful experience after cars are all but banned https://t.co/PGTCM8e7pJ,2019-10-12 03:00:11+00:00,nytimes,583,96,en,precovid
"As high-profile as they are, debates rarely help a presidential candidate break out of a crowded field. And strategists generally agree that post-debate spikes in the polls seldom last for long. https://t.co/XKch90dGwT",2019-10-12 02:40:05+00:00,nytimes,104,27,en,precovid
"A complex and difficult medical procedure that ultimately failed might have contributed to the death of an American soldier killed last year after a firefight in Somalia, according to an investigation into the episode obtained by The New York Times https://t.co/Ro5BWQurvq",2019-10-12 02:15:03+00:00,nytimes,71,22,en,precovid
Coming Sunday: We present a special episode of @TheWeekly to show you how Rudy Giuliani's decades-long career brought him to this moment. Watch on FX Oct. 13 at 10/9c: https://t.co/gODQXKnbtM,2019-10-12 01:50:00+00:00,nytimes,222,77,en,precovid
"Breaking News: Rudy Giuliani, President Trump's lawyer, is said to be under investigation over whether he broke foreign lobbying laws in his dealings in Ukraine
https://t.co/rvBQZGnoX3",2019-10-12 01:48:05+00:00,nytimes,4763,1317,en,precovid
"From disposable headphones and plastic cutlery to food and toilet waste, the average airline passenger leaves behind over 3 pounds of garbage. One British firm wants to change that – with the help of banana leaves. https://t.co/WkEIcIqmn4",2019-10-12 01:40:03+00:00,nytimes,288,113,en,precovid
Evening Briefing: Here's what you need to know at the end of the day https://t.co/TLZQYEXYVq,2019-10-12 01:10:05+00:00,nytimes,96,29,en,precovid
Jane Fonda was arrested outside the United States Capitol on Friday as part of a climate change protest https://t.co/1O8pYnhuPa,2019-10-12 00:55:05+00:00,nytimes,3636,842,en,precovid
"In Opinion

""For the first time in the past hundred years, the working class — the 50 percent of Americans with the lowest incomes — today pays higher tax rates than billionaires,"" Emmanuel Saez and Gabriel Zucman write. https://t.co/7YB3a0ISMO",2019-10-12 00:40:07+00:00,nytimes,592,388,en,precovid
"New York City's mayor, Bill de Blasio, and the actor Chazz Palminteri confronted each other on live radio after Palminteri accused de Blasio's wife, Chirlane McCray, of being racist for bypassing the Italian American saint Mother Cabrini for a new statue
https://t.co/3hkbBBkrVj",2019-10-12 00:10:03+00:00,nytimes,127,33,en,precovid
"The acting homeland security secretary, Kevin McAleenan, is out after 6 months https://t.co/2OdfoxadF4",2019-10-11 23:58:07+00:00,nytimes,270,129,en,precovid
A Brooklyn judge was accused of destroying text messages and emails during a fraud inquiry at a major credit union https://t.co/vOXKPHjM7u,2019-10-11 23:40:04+00:00,nytimes,147,69,en,precovid
Evening Briefing: Here's what you need to know at the end of the day https://t.co/kFMFGGu3Zz,2019-10-11 23:00:06+00:00,nytimes,79,18,en,precovid
"When Bernie Sanders ran for president in 2016, his campaign was strikingly pro-labor. At least half the candidates who will be in next week's Democratic debate — including Sanders — now have labor platforms that are more ambitious than his 2016 version.
https://t.co/bUv8cVlaaJ",2019-10-11 22:40:04+00:00,nytimes,179,32,en,precovid
"""I could not go out of the hospital for a few minutes, because any second a shell might fall on us."" Dr. Omar Ibrahim spent 6 years working in basements under bombardment in one of the world’s most dangerous war zones. https://t.co/HN0GbdeLH3",2019-10-11 22:20:07+00:00,nytimes,207,72,en,precovid
"In Angela Dimayuga's coconut milk chicken adobo recipe, coconut is present in 3 forms: milk, oil, and vinegar. ""Every ingredient announces itself; none are shy.""
https://t.co/xQcjGaJ0V3",2019-10-11 22:00:17+00:00,nytimes,240,47,en,precovid
"The Justice Department lent support for President Trump’s attempt to shield his tax returns, wading into a legal fight with the Manhattan D.A.
https://t.co/exNYDbYSrx",2019-10-11 21:45:46+00:00,nytimes,312,193,en,precovid
"A 13-year-old girl in Kansas is facing a felony charge after she made a gun shape with her fingers and pointed it at others, an official said
https://t.co/g6tSt2Xe2n",2019-10-11 21:27:06+00:00,nytimes,181,111,en,precovid
"Millions of Flickr images were sucked into a research database called MegaFace, which has been used by companies like Google and Amazon to train facial-recognition algorithms. Now, the people in some of the images may be able to sue. https://t.co/0N2S2iOrno",2019-10-11 21:00:08+00:00,nytimes,146,88,en,precovid
"Visa, Mastercard, Stripe and eBay have all joined PayPal in pulling out of Libra, Facebook's troubled cryptocurrency initiative
https://t.co/EhGQj5Q3h8",2019-10-11 20:50:02+00:00,nytimes,172,75,en,precovid
A 6-year-old boy was in critical condition after a man came up to where he was sitting on the front steps of his grandfather's home in Queens and slammed his head into the pavement. Authorities believe it was a random and unprovoked attack. https://t.co/N9tlLLI6dW,2019-10-11 20:40:08+00:00,nytimes,121,65,en,precovid
"The 2020 presidential debates, scheduled for September and October 2020, will be held at universities in Indiana, Michigan, and Tennessee. A vice-presidential debate will be held in Utah.
https://t.co/BAyq49m3sC",2019-10-11 20:20:12+00:00,nytimes,53,24,en,precovid
"Shepard Smith, the chief news anchor of Fox News who has traded jabs with the network’s pro-Trump pundits, abruptly announced his departure https://t.co/GL2DtrpMLF",2019-10-11 20:08:23+00:00,nytimes,1033,381,en,precovid
"Breaking News: President Trump said the U.S. had reached a ""phase one"" deal with China, providing a temporary detente in a year-long trade war https://t.co/FSMQTXkCiW",2019-10-11 19:58:54+00:00,nytimes,127,64,en,precovid
"There was new optimism in the ongoing Brexit talks between Britain and the European Union on Friday, transforming the atmosphere around the negotiations from gloom to hope — at least for the time being https://t.co/kf1P9XzXr4",2019-10-11 19:40:05+00:00,nytimes,89,19,en,precovid
Boeing has been under intense scrutiny since its best-selling 737 Max jet was involved in 2 deadly crashes in 5 months. Here's the latest on the fallout. https://t.co/r1GKMMfe1Z,2019-10-11 19:29:09+00:00,nytimes,80,35,en,precovid
"Parents are taking their kids to Democratic campaign rallies, which some say are relief from a political moment that can often resemble a tawdry reality TV show. ""I can’t let my kids listen to the TV without being ready to hit the mute button,"" one said. https://t.co/zSbw1ER8YO",2019-10-11 19:20:08+00:00,nytimes,349,58,en,precovid
"Breaking News: A federal judge has temporarily blocked the Trump administration's ""public charge"" policy that would have denied legal residency to immigrants who receive public assistance. The Justice Department will likely appeal.
https://t.co/9YHNRorfQf",2019-10-11 19:08:21+00:00,nytimes,771,253,en,precovid
The Trump administration threatened new sanctions against Turkey that officials said could cripple its economy if an offensive in Syria – precipitated by President Trump's move to withdraw troops from the region — targets ethnic and religious minorities https://t.co/m2uwxKbfg5,2019-10-11 19:00:35+00:00,nytimes,107,47,en,precovid
"An unusually early snowstorm is expected to bring ""historic"" snowfall to parts of North Dakota, where blizzard conditions have shuttered roads and schools
https://t.co/PBzqALZWve",2019-10-11 18:40:06+00:00,nytimes,114,37,en,precovid
"Dr. William Husel is charged with killing 25 patients with overdoses of fentanyl. It is one of the largest medical-murder cases in years, and it has exposed glaring lapses that patients’ families say allowed the deaths to stay long undetected. https://t.co/DUThILsjYC",2019-10-11 18:20:05+00:00,nytimes,149,81,en,precovid
"New polls show a high level of public support for the impeachment inquiry against President Trump, but many have also found that voters who support the investigation haven't concluded that he should be removed from office
https://t.co/ZzPM1VH86O",2019-10-11 18:03:57+00:00,nytimes,278,53,en,precovid
"At a town hall on LGBT issues Thursday night, Democratic presidential candidate Pete Buttigieg described his own process of coming out. “What it was like was a civil war,"" he said, ""because I knew I was different long before I knew I was gay."" https://t.co/1yu9tIU11Q",2019-10-11 17:45:04+00:00,nytimes,136,28,en,precovid
"It is impossible to understand PewDiePie without also understanding the role YouTube plays in shaping culture, @kevinroose writes for @NYTMag. The site is not just a video platform, but a prism through which all culture and information is refracted. https://t.co/vq5bNgQwWR",2019-10-11 17:30:07+00:00,nytimes,202,52,en,precovid
"The hacking death of ""Junior"" Guzman, 15, was caught on video and shocked New Yorkers. Trinitarios gang members, who mistook him for a member of a rival set, were just sentenced to life for it. https://t.co/tzXlDOxHi1",2019-10-11 17:05:08+00:00,nytimes,367,182,en,precovid
"In the first review of Ronan Farrow's ""Catch and Kill,"" @jenszalai writes that Farrow documents the distressing methods used to keep women silent and details how some people Harvey Weinstein enlisted to help block the story instead leaked Farrow documents https://t.co/Gk4dzpJZE5",2019-10-11 17:00:05+00:00,nytimes,189,77,en,precovid
"The family of Stephon Clark, the unarmed black man who was shot 7 times and killed by Sacramento police in 2018, reached a $2.4 million settlement with the city, court filings show. The money will go to his sons, ages 2 and 5, when they turn 22. https://t.co/QOpsNWPaJi",2019-10-11 16:40:07+00:00,nytimes,276,89,en,precovid
A motorist caught in one of the fires ripping through Southern California captured footage that shows its ferocity. Here's an up-close look at what it looked like. https://t.co/D3IfgI1oZG https://t.co/1yH8tYuL3I,2019-10-11 16:20:05+00:00,nytimes,262,169,en,precovid
"Breaking News: Marie Yovanovitch, the recalled U.S. ambassador to Ukraine, told Congress in scathing testimony that President Trump pushed to have her removed based on ""false claims"" and warned that private influences are undermining the nation's interests
https://t.co/RFxhJxEzYO",2019-10-11 16:09:29+00:00,nytimes,12710,5749,en,precovid
